row.names	sample01	sample02	sample03	sample04	sample05	sample06	sample07	sample08	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72
1334_s_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.189824559	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.900866808	8.810571635	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.499845887	3.321928095	3.321928095	3.321928095	8.741466986	3.321928095	3.321928095	3.321928095	9.562242424	3.321928095	3.321928095	3.321928095	3.321928095	8.370687407	9.129283017	5.930737338	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.977279923	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.857980995	3.321928095	3.321928095	3.321928095	9.136991112	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.273795599	9.943979914	8.108524457	3.321928095	3.321928095	3.321928095	8.375039431	3.321928095	3.321928095
1337_s_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.599912842	3.321928095	3.321928095	4.857980995	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.672425342	3.321928095	3.321928095	5.247927513	3.321928095	3.321928095	3.321928095	6.918863237	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.50779464	3.321928095	3.321928095	3.321928095	9.554588852	3.321928095	7.658211483	3.321928095	3.321928095	5.857980995	7.46760555	6.95419631	6.169925001	3.321928095	5.727920455	8.661778098	7.8008999	3.321928095	6.832890014	3.321928095	3.321928095	7.357552005	10.49585503	9.614709844	6.357552005	8.632995197	11.08679969	10.54303182	10.56128795	7.614709844	6.62935662	9.257387843	9.353146825	7.21916852	9.485829309	3.321928095	3.321928095	3.321928095
1341_at	6.381975479	3.321928095	5.523561956	3.321928095	9.461479447	6.409390936	8.787902559	6.169925001	3.321928095	3.321928095	3.321928095	3.321928095	9.273795599	3.321928095	8.77807713	3.321928095	8.873444113	3.321928095	3.321928095	10.99647349	3.321928095	3.321928095	9.955649908	3.321928095	7.906890596	8.17990909	10.95492329	10.42101286	3.321928095	3.321928095	8.204571144	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.73809226	3.321928095	10.18487534	7.348728154	10.88569637	3.906890596	10.28077077	3.321928095	8.144658243	9.946906274	7.426264755	8.30833903	3.459431619	10.10328781	10.43462823	3.321928095	7.77478706	7.491853096	3.321928095	10.81378119	10.50878516	11.46760555	10.68035952	11.54351522	12.19290922	11.66888498	13.54363604	12.51816136	10.88493365	11.70476824	12.7986743	9.531381461	12.58237724	3.321928095	11.25266543	10.15734694
1299_at	11.04528187	9.243173983	4.700439718	3.321928095	8.622051819	7.238404739	8.184875343	4.857980995	5.930737338	4.95419631	4.392317423	3.321928095	8.011227255	3.321928095	3.321928095	3.321928095	3.321928095	5.523561956	3.321928095	7.8008999	3.700439718	3.321928095	9.861086906	7.906890596	6.807354922	5.700439718	5.614709844	5.247927513	3.321928095	6.14974712	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.807354922	3.321928095	5.169925001	4.906890596	3.321928095	3.321928095	3.321928095	5.906890596	6.95419631	3.321928095	4.807354922	3.321928095	4.169925001	4.857980995	3.321928095	3.321928095	6.189824559	3.807354922	3.321928095	3.321928095	4.700439718	4.523561956	5.459431619	3.321928095	3.321928095	5.169925001	3.321928095	3.321928095	3.321928095	3.321928095	5.906890596	5.426264755	6.442943496	5.459431619	3.321928095
1303_at	6.938991439	6.965784285	3.321928095	6.022367813	9.962896005	8.184875343	8.873444113	3.321928095	8.144658243	4.459431619	3.321928095	3.321928095	9.231221181	3.321928095	6.95419631	3.906890596	3.321928095	3.321928095	7.459431619	6.584962501	3.321928095	3.321928095	7.851749041	5.906890596	8.087462841	7.864186145	3.321928095	7.499845887	4.754887502	6.14974712	3.321928095	7.77478706	3.321928095	8.326429487	6.129283017	3.321928095	7.321928095	6.129283017	8.082149041	6.022367813	7.888743249	8.97441459	8	6.554588852	3.321928095	6.95419631	3.321928095	3.321928095	3.321928095	10.15481811	3.321928095	6	3.321928095	3.321928095	3.321928095	3.321928095	9.312882955	6.247927513	3.321928095	3.321928095	3.321928095	8.851749041	8.17990909	6.375039431	3.321928095	5.882643049	9.375039431	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
1306_at	3.321928095	11.16679075	3.321928095	3.321928095	10.82097669	9.550746785	9.385862401	9.558420713	3.321928095	9.152284842	3.321928095	3.321928095	8.417852515	3.321928095	3.321928095	3.321928095	11.49335512	3.321928095	3.321928095	11.13121391	9.927777962	9.074141463	9.25502857	5.285402219	11.24079133	6.539158811	11.61424973	3.321928095	3.321928095	10.69174352	9.527477006	10.51274046	3.321928095	3.321928095	9.276124405	10.11374217	11.43306377	3.321928095	3.321928095	3.321928095	12.62570884	3.321928095	7.614709844	3.321928095	11.00912879	9.381542951	7.375039431	10.99576715	3.321928095	8.64385619	11.77643303	3.321928095	11.57175264	3.321928095	11.60871685	10.28308835	3.321928095	3.321928095	3.321928095	8.577428828	3.321928095	8.285402219	3.321928095	6.977279923	10.60084211	10.82654849	10.68123841	11.11504365	11.50878516	3.321928095	10.83051521	3.321928095
1277_at	8.408542042	3.321928095	8.761551232	3.321928095	7.539158811	3.321928095	7.882643049	3.321928095	6.584962501	3.321928095	5.832890014	3.321928095	3.321928095	8.924812504	6.426264755	9.607330314	3.321928095	3.321928095	3.321928095	9.005624549	3.321928095	10.83605036	9.918863237	3.321928095	8.294620749	3.321928095	8.558420713	3.321928095	3.321928095	3.321928095	3.321928095	4.584962501	3.321928095	3.321928095	3.321928095	7.569855608	3.321928095	7.330916878	9.074141463	10.2632692	7.531381461	8.64385619	9.095397023	3.321928095	3.321928095	3.321928095	7.95419631	6.988684687	3.321928095	7.257387843	3.321928095	3.321928095	3.321928095	9.717676423	9.337621902	7.599912842	8.317412614	8.651051691	7.912889336	3.321928095	8.909893084	7.8008999	8.654636029	7.665335917	3.321928095	6.569855608	9.194756854	9.47370575	9.355351096	3.321928095	3.321928095	9.136991112
1282_s_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.31174832	3.321928095	10.06339508	3.321928095	9.14974712	9.923327485	3.321928095	3.321928095	3.321928095	3.321928095	4.459431619	3.321928095	3.321928095	9.847057346	3.321928095	3.321928095	3.321928095	5.64385619	3.321928095	4.169925001	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.475733431	3.321928095	3.321928095	3.321928095	3.321928095	8.807354922	3.321928095	4.64385619	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.807354922	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	4.169925001	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
1285_at	6.949534933	8.214319121	3.321928095	5.392317423	6.781359714	8.21916852	6.894817763	8.276124405	8.055282436	8.515699838	3.321928095	6	7.21916852	6.768184325	5.169925001	7.607330314	6.14974712	7.787902559	8.511752654	7.74819285	5.247927513	7.312882955	8.144658243	7.209453366	8.154818109	5.95419631	7.312882955	6.918863237	3.321928095	6.442943496	3.321928095	5.169925001	3.321928095	3.321928095	3.321928095	6.754887502	7.238404739	3.321928095	6.321928095	3.321928095	3.321928095	3.321928095	6.523561956	7.199672345	3.321928095	3.321928095	4.64385619	3.321928095	3.321928095	3.321928095	3.321928095	3.906890596	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.761551232	3.321928095	3.321928095	4.906890596	3.321928095	4.906890596	3.321928095	6.584962501	6.169925001	3.321928095
1292_at	3.321928095	8.262094845	7.118941073	10.77889848	8.592457037	5.247927513	6.339850003	9.873444113	3.321928095	5.459431619	8.515699838	9.763212367	9.537218401	7.924812504	3.321928095	10.99010396	10.74903138	9.259743264	8.262094845	3.321928095	11.17866485	10.48784003	7.17990909	9.847057346	8.724513853	10.85174904	9.240791332	9.278449458	6.686500527	3.321928095	4.459431619	6.129283017	8.588714636	9.129283017	8.651051691	8.463524373	6.62935662	8.426264755	9.271463028	8.836050355	3.321928095	3.321928095	10.70822173	10.24436384	9.278449458	3.321928095	11.78667803	3.321928095	11.14911199	12.78340754	7.515699838	3.321928095	3.321928095	7.483815777	3.321928095	8.495855027	13.9168125	3.321928095	3.321928095	3.321928095	8.625708843	4.64385619	3.321928095	5.672425342	3.321928095	9.157346935	3.321928095	3.321928095	11.59525748	10.6128685	3.321928095	3.321928095
1261_i_at	6.334496768	4.906890596	3.321928095	3.321928095	6.129283017	7.761551232	6.209453366	7.011227255	3.321928095	7.64385619	6.087462841	4.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.851749041	9.758223215	8.693486957	3.321928095	7.076815597	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.370687407	7.599912842	6.599912842	3.321928095	8.124121312	7.392317423	3.321928095	6.965784285	3.321928095	7.14974712	7.599912842	3.321928095	5.554588852	8.285402219	3.321928095	3.321928095	3.321928095	3.321928095	7.8008999	3.321928095	7.434628228	3.321928095	3.321928095	7.118941073	3.321928095	3.321928095	3.321928095	3.321928095	6.475733431	3.321928095	3.321928095	3.321928095	8.199672345	3.321928095	8.603626345	6.14974712	6.64385619	9.503825738	8.055282436
1267_at	8.522385366	8.980139578	8.936637939	10.13185696	9.350939182	9.194756854	10.203348	10.27961058	8.14974712	9.46760555	10.42101286	10.40407714	10.61654884	9.271463028	8.672425342	8.353146825	3.321928095	3.321928095	11.09407769	8.169925001	9.614709844	9.501837185	8.379378367	5.906890596	3.321928095	3.321928095	4.64385619	7.375039431	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	4.584962501	3.321928095	3.321928095	3.321928095	6.459431619	3.321928095	3.321928095	7.055282436	5.523561956	9.174925683	5.491853096	8.214319121	7.21916852	10.22400167	3.321928095	10.05256805	10.03617361	3.321928095	3.321928095	3.321928095	9.071462363	3.321928095	3.321928095	9.968666793	3.321928095	8.550746785	3.321928095	10.42940674	9.394462695	10.11113567	3.321928095	3.321928095	8.511752654	6.50779464	7.599912842	3.321928095	7.257387843	3.321928095	4.392317423
1251_g_at	6.857980995	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.06608919	10.77889848	3.321928095	3.321928095	4.700439718	6.392317423	9.047123912	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.159871337	3.321928095	3.321928095	6.442943496	3.321928095	3.321928095	3.321928095	7.17990909	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.832890014	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.717676423	3.321928095	6.768184325	3.321928095	3.321928095	3.321928095	3.321928095	4.584962501	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.876516947	10.36850646	3.321928095	3.321928095	7.434628228	3.321928095	3.321928095	9.419960178	8.22881869	10.6891244	7.247927513	3.321928095	3.321928095	3.321928095
1239_s_at	3.321928095	5.044394119	3.321928095	3.321928095	7.06608919	3.321928095	3.321928095	4.087462841	3.321928095	3.321928095	3.321928095	3.321928095	5.727920455	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.584962501	3.321928095	8.092757141	3.321928095	3.321928095	5	5.672425342	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.087462841	5.882643049	6.491853096	3.321928095	9.060695932	3.459431619	7.17990909	7.108524457	3.321928095	4.807354922	8.515699838	5.247927513	8.994353437	3.321928095	8.487840034	5.491853096	9.776433032	8.927777962	3.321928095	8.744833837	3.321928095	7	9.337621902	3.321928095	3.321928095	9.405141463	9.142107057	7.888743249	7.022367813	4.857980995	7.285402219	3.321928095
1246_at	8.365884968	3.321928095	3.321928095	8.447083226	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.903881846	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.581200582	3.321928095	8.820178962	3.321928095	8.055282436	3.321928095	3.321928095	7.693486957	3.321928095	8.276124405	3.321928095	3.321928095	7.900866808	8.654636029	3.321928095	3.321928095	3.321928095	3.321928095	8.405141463	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.129283017	3.321928095	3.321928095	3.321928095	6.988684687	3.321928095	3.321928095	3.321928095	9.63481105	10.29920802	3.321928095	7.820178962	3.321928095	3.321928095	3.321928095	9.733015322	10.08081753	8.968666793	9.942514505	9.923327485	10.34872815	7.022367813	3.321928095
1227_g_at	3.321928095	3.321928095	7.584962501	3.321928095	3.321928095	3.321928095	8.027905997	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.459431619	6.14974712	3.321928095	3.321928095	8.897845456	7.276124405	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	11.26502894	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.392317423	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.152284842	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.283088353	3.321928095	3.321928095	3.321928095	3.321928095	5.169925001	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
1230_g_at	7.290018847	3.321928095	6.266786541	6.906890596	3.321928095	3.321928095	7.87036472	6.044394119	6.339850003	3.321928095	5.857980995	6.62935662	3.321928095	3.906890596	3.321928095	3.321928095	7.303780748	7.46760555	3.321928095	8.836050355	6.584962501	3.321928095	3.321928095	7.787902559	3.321928095	5.554588852	3.321928095	8.731319031	3.321928095	7.761551232	3.321928095	8.686500527	7.076815597	11.42153891	7.011227255	3.321928095	3.321928095	8.383704292	7.754887502	3.321928095	12.82952455	8.447083226	9.17990909	8.8008999	5.087462841	11.08679969	9.46760555	3.321928095	7.199672345	9.997179481	9.475733431	12.02686921	3.321928095	3.321928095	3.321928095	8.588714636	6.700439718	3.321928095	7.807354922	3.321928095	8.665335917	6.491853096	7.21916852	10.59245704	8.962896005	8.154818109	3.321928095	4.459431619	11.57080444	3.321928095	9.665335917	8.891783703
1212_at	3.321928095	6.554588852	4.906890596	3.321928095	3.321928095	6.768184325	7.257387843	3.321928095	6.409390936	8.625708843	7.257387843	8.092757141	3.321928095	3.321928095	7.087462841	6.988684687	9.424166289	8.335390355	9.37721053	3.321928095	4.906890596	3.321928095	3.700439718	8.011227255	7.761551232	6.303780748	6.754887502	3.321928095	7.266786541	7.257387843	3.321928095	3.321928095	3.321928095	3.321928095	8.252665432	5.584962501	3.321928095	3.321928095	3.321928095	6.321928095	6.754887502	7.876516947	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.118941073	5.426264755	8.108524457	3.459431619	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.971543554	3.321928095	3.321928095	3.321928095	7.839203788	3.321928095	3.321928095	5.700439718
1218_at	6.503030646	3.321928095	3.321928095	3.321928095	7.515699838	3.321928095	4.169925001	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.741466986	6.820178962	3.321928095	3.321928095	3.321928095	6.22881869	3.321928095	3.321928095	3.321928095	6.714245518	7.348728154	7.64385619	3.321928095	7.584962501	8.21916852	6.768184325	6.209453366	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.076815597	3.321928095	10.20457114	6.247927513	3.321928095	5.807354922	7.982993575	6.442943496	5.614709844	3.321928095	3.321928095	4.584962501	8.668884984	3.321928095	3.321928095	3.321928095	9.845490051	6.768184325	7.960001932	3.321928095	6.942514505	8.622051819	3.321928095	5.906890596	8.033423002	3.321928095	8.285402219	8.400879436	6.832890014	8.607330314	3.321928095	3.321928095	9.174925683	8.682994584
1188_g_at	8.378078056	8.918863237	3.321928095	7.569855608	6.044394119	7.383704292	8.098032083	5.129283017	7.22881869	8.813781191	7.266786541	5.169925001	3.321928095	7.857980995	4.857980995	9.044394119	3.700439718	7.761551232	7.994353437	6.894817763	3.321928095	6.247927513	6.906890596	3.321928095	7.499845887	6.845490051	7.960001932	7.247927513	7.383704292	6.700439718	8.139551352	7.189824559	7.813781191	8.17990909	3.321928095	7.312882955	8.124121312	3.321928095	3.321928095	6.882643049	7.569855608	6.727920455	8.335390355	8.836050355	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.276124405	5.169925001	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.554588852	3.321928095	5.523561956	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
1202_g_at	6.285402219	4.087462841	7.499845887	3.321928095	3.321928095	3.321928095	6.108524457	3.321928095	3.321928095	3.321928095	6.614709844	4.754887502	5.95419631	6.918863237	6.965784285	3.321928095	6.108524457	4.906890596	3.321928095	4.807354922	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.129283017	7.055282436	6.087462841	3.321928095	6.584962501	3.321928095	3.321928095	9.820178962	3.321928095	3.321928095	7.569855608	7.348728154	7.400879436	5.392317423	10.14847658	3.321928095	7.982993575	7.087462841	7.266786541	7.700439718	3.321928095	5.247927513	8.233619677	7.562242424	8.233619677	8.082149041	3.321928095	3.321928095	6.409390936	8.299208018	3.321928095	3.321928095	5.700439718	3.321928095	3.321928095	6.727920455	6.820178962	8.247927513	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.95419631	7.098032083	3.321928095
